timestamp,ax,ay,az,wx,wy,wz
8884,1.69988,-9.80246,-0.35255,-8.1253,-29.60966,26.35191
8911,1.30364,-9.75577,0.54528,-4.09698,-23.75029,21.71324
8937,1.59933,-9.6612,0.10714,-26.31376,-28.14482,20.67564
8963,3.8834,-12.60727,-1.12228,-62.99586,-61.53102,16.34215
8989,5.40252,-12.60128,0.46268,-78.49879,-104.86595,1.32751
9015,6.26203,-11.99675,0.4136,-108.83323,-113.10569,-36.81943
9042,2.67073,-9.083,-1.41078,-150.64229,-83.19849,-64.65144
9068,-0.41899,-10.14842,1.93631,-150.88641,-18.98955,-76.18708
9094,-3.0538,-13.01069,4.16412,-127.93722,64.93373,-57.08309
9120,-3.99113,-14.9057,3.61943,-120.67405,59.86782,-44.9371
9145,-0.97444,-12.80838,2.80541,-69.89284,-22.22441,-56.2286
9171,0.23343,-10.96365,3.66492,-38.70389,7.62176,-52.32235
9198,0.72425,-10.09216,2.88202,-28.99931,35.57584,-55.191
9225,4.24612,-8.04272,-1.87047,-24.48271,-56.70925,-96.32867
9251,4.68545,-9.14405,-1.69569,-22.16337,-133.73555,-113.47953
9276,4.49751,-10.32559,0.09397,-14.35088,-135.74971,-102.24907
9301,0.67397,-8.98364,1.41318,-13.31328,-105.53734,-76.67535
9327,-1.50236,-8.18398,0.3298,-9.04083,-107.18529,-57.75447
9353,-2.68749,-7.93738,-0.31783,-3.36456,-82.77124,-44.63193
9379,-2.72939,-7.32207,-0.67816,12.93181,-41.02322,-28.70176
9405,-2.03866,-6.80971,-0.60394,28.98405,-5.92804,1.20544
9432,-1.0726,-6.64211,-1.21087,35.39273,1.02997,22.56773
9458,-0.54109,-7.60937,-2.01053,39.97037,-12.825,48.14145
9485,0.577,-8.56107,-2.80421,41.25211,-19.78301,58.82259
9511,3.56975,-8.91541,-5.78499,28.19059,-42.91531,43.99105
9538,7.44597,-9.80126,-7.75781,24.04021,-47.61501,8.71276
9564,11.44189,-11.74176,-3.86963,26.35954,-6.41632,-19.05821
9591,8.99142,-10.0766,-2.90477,25.81022,0.11444,-19.11925
9617,3.85945,-10.9828,-0.9894,40.94693,-6.23321,-17.22716
9641,2.47441,-16.58164,2.07517,34.04996,42.47281,5.59997
9666,3.13042,-17.88888,1.40839,-6.41632,48.08804,-14.54161
9691,1.38983,-12.76768,-2.78146,14.6408,-83.86987,-28.7628
9717,-5.74728,-6.15968,-10.48002,13.23699,-61.95826,45.94418
9743,-5.40012,-5.18045,7.05871,17.93669,43.44937,69.50373
9770,-5.42406,-7.25982,5.33009,9.81902,83.97668,102.76787
9796,-5.38217,-11.2737,3.99054,19.15739,16.53289,113.81522
9823,0.26695,-11.3563,0.29389,55.90053,-148.32295,69.6258
9850,2.34871,-10.20349,1.37248,98.44201,-200.75212,25.55845
9878,1.93212,-9.59297,3.68408,112.23594,-61.16481,11.45934
9904,2.17274,-9.46129,2.01173,94.35265,92.82677,4.56237
9930,2.1045,-9.06864,-1.17855,72.99036,60.05092,-14.35851
